time,dele
0.05,0.4080858634104469
0.0512178619756427,0.4086604089656794
0.0524357239512855,0.4092349545209119
0.0536535859269282,0.4091560410350125
0.054871447902571,0.4090771275491131
0.0560893098782138,0.4089982140632137
0.0573071718538565,0.4089193005773143
0.0585250338294993,0.4093318658193848
0.059742895805142,0.4092176489318989
0.0609607577807848,0.4097693511096342
0.0621786197564276,0.4099029502568148
0.0633964817320703,0.4099541748002934
0.0646143437077131,0.4101833007988258
0.0658322056833558,0.4104941091774998
0.0670500676589986,0.4107619996954215
0.0682679296346414,0.410605557170743
0.0694857916102841,0.4111517215599948
0.0707036535859269,0.4112991651783858
0.0719215155615696,0.411534521188963
0.0731393775372124,0.4113974609239799
0.0743572395128552,0.4111171103819688
0.0755751014884979,0.4105197214492391
0.0767929634641407,0.410074621699824
0.0780108254397835,0.4097236643546398
0.0792286874154262,0.4096793620467664
0.080446549391069,0.4095139206158019
0.0816644113667117,0.4091913444365991
0.0828822733423545,0.4090542841716159
0.0841001353179972,0.409009289640182
0.08531799729364,0.4085780343619774
0.0865358592692828,0.4081357035068044
0.0877537212449255,0.4077909761736649
0.0889715832205683,0.407188049452451
0.0901894451962111,0.4067657930805331
0.0914073071718538,0.4061919397488611
0.0926251691474966,0.4061137184865223
0.0938430311231393,0.4060638783901648
0.0950608930987821,0.4062833132588499
0.0962787550744249,0.4065906605197212
0.0974966170500676,0.4076220736248978
0.0987144790257104,0.4081301657183203
0.0999323410013531,0.4084077473660892
0.1011502029769959,0.4088050836898283
0.1023680649526387,0.4089407595076904
0.1035859269282814,0.408746244687184
0.1048037889039242,0.4087213246390053
0.1060216508795669,0.4091505032465283
0.1072395128552097,0.4092529523334854
0.1084573748308525,0.4093318658193848
0.1096752368064952,0.4092024200135674
0.110893098782138,0.4097215876839583
0.1121109607577807,0.4106685495147504
0.1133288227334235,0.4116625825476594
0.1145466847090663,0.4127742935858563
0.115764546684709,0.414356024421647
0.1169824086603518,0.4157646993673075
0.1182002706359945,0.4168916393238358
0.1194181326116373,0.4182608575265466
0.1206359945872801,0.4196729935900096
0.1218538565629228,0.4211591975744485
0.1230717185385656,0.4224647312095912
0.1242895805142083,0.4235667511179409
0.1255074424898511,0.4247269178053743
0.1267253044654939,0.4261978928714816
0.1279431664411366,0.427586493333887
0.1291610284167794,0.4289702482313686
0.1303788903924222,0.4306108180698036
0.1315967523680649,0.4321434010327974
0.1328146143437077,0.4333132588500781
0.1340324763193504,0.434641635862718
0.1352503382949932,0.4364787971923404
0.1364682002706359,0.4381671304564513
0.1376860622462787,0.4399634505960043
0.1389039242219215,0.4421218036577091
0.1401217861975642,0.4457483628912791
0.141339648173207,0.4510833298722153
0.1425575101488498,0.4584423585441152
0.1437753721244925,0.4683709210726695
0.1449932341001353,0.481262200440254
0.146211096075778,0.4966157190126121
0.1474289580514208,0.5141684318367458
0.1486468200270636,0.5341556949232322
0.1498646820027063,0.555613933075826
0.1510825439783491,0.5783334025556891
0.1523004059539918,0.6012923813874926
0.1535182679296346,0.6235051432210544
0.1547361299052774,0.64456812172059
0.1559539918809201,0.6640417549251704
0.1571718538565629,0.6815536265592333
0.1583897158322056,0.6974546939679637
0.1596075778078484,0.711453531032382
0.1608254397834912,0.7240070053024322
0.1620433017591339,0.735214104747269
0.1632611637347767,0.745235425232933
0.1644790257104194,0.7543783140202958
0.1656968876860622,0.7628947404853869
0.1669147496617049,0.7715821461699267
0.1681326116373477,0.7793544323074576
0.1693504736129905,0.7864718749567357
0.1705683355886332,0.7930133876036601
0.171786197564276,0.7986536251747861
0.1730040595399188,0.8038363029724076
0.1742219215155615,0.8088057759133885
0.1754397834912043,0.8128449003890293
0.176657645466847,0.8166112887818247
0.1778755074424898,0.8201713945535847
0.1790933694181326,0.8223505143221052
0.1803112313937753,0.824425108332987
0.1815290933694181,0.8267682850853508
0.1827469553450608,0.828674668771026
0.1839648173207036,0.8310289211003582
0.1851826792963464,0.8335859949329233
0.1864005412719891,0.8361492987775329
0.1876184032476319,0.838632304689122
0.1888362652232746,0.8407574310199218
0.1900541271989174,0.8427039636721072
0.1912719891745601,0.8445314338718828
0.1924898511502029,0.8461636970275916
0.1937077131258457,0.8477253533801272
0.1949255751014884,0.8492828563912997
0.1961434370771312,0.8503821074054073
0.197361299052774,0.8512044689953064
0.1985791610284167,0.852228267641317
0.1997970230040595,0.8533351331145904
0.2010148849797022,0.8541540335866867
0.202232746955345,0.8552318256704182
0.2034506089309878,0.8560784150849354
0.2046684709066305,0.8570793703534489
0.2058863328822733,0.8578851185778956
0.2071041948579161,0.8582526892885323
0.2083220568335588,0.858734476886655
0.2095399188092016,0.8586334122468189
0.2107577807848443,0.8581959269565689
0.2119756427604871,0.857507164513851
0.2131935047361298,0.8564965181154903
0.2144113667117726,0.8549701651645412
0.2156292286874154,0.8538930653043703
0.2168470906630581,0.8525653805152908
0.2180649526387009,0.8508597416621668
0.2192828146143436,0.84969472940981
0.2205006765899864,0.8482085254253711
0.2217185385656292,0.8469472940981017
0.2229364005412719,0.8451502817349889
0.2241542625169147,0.8434584873530752
0.2253721244925574,0.8416033282108787
0.2265899864682002,0.8396768700419485
0.227807848443843,0.8367633010757151
0.2290257104194857,0.8339148011241706
0.2302435723951285,0.8310905289972446
0.2314614343707713,0.827808697096814
0.232679296346414,0.8247656823247633
0.2935723951285521,0.6640369093602467
0.2947902571041948,0.657552159045285
0.2960081190798376,0.6504097963478283
0.2972259810554803,0.6425253699934929
0.2984438430311231,0.6339501045257574
0.2996617050067658,0.6249948083232959
0.3008795669824086,0.6174911049272471
0.3020974289580514,0.6091532721407704
0.3033152909336942,0.600155750301117
0.3045331529093369,0.5905961429303205
0.3057510148849797,0.5802917030084034
0.3069688768606224,0.5701748556713867
0.3081867388362652,0.5602144508590492
0.3094046008119079,0.5497445695061669
0.3106224627875507,0.5381872049397064
0.3118403247631935,0.525048109537456
0.3130581867388363,0.5105114147665127
0.314276048714479,0.4942607744597193
0.3154939106901218,0.4766651437748333
0.3167117726657645,0.4581862358267224
0.3179296346414073,0.4397717046697399
0.31914749661705,0.4208213924769142
0.3203653585926928,0.4022109620523043
0.3215832205683355,0.3843162907892731
0.3228010825439784,0.3677666099043346
0.3240189445196211,0.3524788525702259
0.3252368064952638,0.3386849136797226
0.3264546684709066,0.3269627999058574
0.3276725304465493,0.3168064958258918
0.3288903924221921,0.307858814082596
0.3301082543978348,0.2998830142182718
0.3313261163734776,0.2925246777699324
0.3325439783491204,0.2857983414323489
0.3337618403247632,0.2794298846755547
0.3349797023004059,0.2735272943749912
0.3361975642760487,0.2685239024795447
0.3374154262516914,0.2643117221137737
0.3386332882273342,0.2608443742991235
0.3398511502029769,0.25872755465105
0.3410690121786197,0.2576158436128538
0.3422868741542625,0.2565961983082055
0.3435047361299053,0.2564902881034458
0.344722598105548,0.2561843252896961
0.3459404600811908,0.2563636111918711
0.3471583220568335,0.256940925641345
0.3483761840324763,0.2579508798161453
0.349594046008119,0.2587621658290761
0.3508119079837618,0.259743738837895
0.3520297699594046,0.2601431518323157
0.3532476319350474,0.2600704683584609
0.3544654939106901,0.2605453337209784
0.3556833558863328,0.2606588583849039
0.3569012178619756,0.2606830862095221
0.3581190798376183,0.2604311168334932
0.3593369418132611,0.259883567997121
0.3605548037889038,0.25846104858025
0.3617726657645467,0.2570509891874679
0.3629905277401894,0.2551259154656586
0.3642083897158322,0.2527647409007212
0.3654262516914749,0.2502125126330799
0.3666441136671177,0.2469742908169621
0.3678619756427604,0.2433241959823343
0.3690798376184032,0.2395432708947681
0.3702976995940459,0.2354349240630753
0.3715155615696888,0.2310718389611108
0.3727334235453315,0.2267129072005093
0.3739512855209743,0.2220078636596474
0.375169147496617,0.217320817931359
0.3763870094722598,0.2123665739087094
0.3776048714479025,0.2073348008472815
0.3788227334235453,0.2021327407899654
0.380040595399188,0.1965686478104968
0.3812584573748309,0.1908100400105217
0.3824763193504736,0.1849351386523791
0.3836941813261164,0.1791336129916517
0.3849120433017591,0.1731334191690547
0.3861299052774019,0.1673658124627936
0.3873477672530446,0.1612763218008887
0.3885656292286873,0.1559932715869924
0.3897834912043301,0.1506174634159847
0.3910013531799729,0.1457345184200689
0.3922192151556157,0.1415590259030062
0.3934370771312584,0.1373773033738976
0.3946549391069012,0.1335763038030762
0.3958728010825439,0.1294568813944151
0.3970906630581867,0.1261563594578505
0.3983085250338294,0.1226017914745746
0.3995263870094722,0.1191358281070454
0.4007442489851149,0.1153756697262947
0.4019621109607578,0.1118044883775664
0.4031799729364005,0.107660838144287
0.4043978349120433,0.1036542481759909
0.405615696887686,0.0999183176198584
0.4068335588633288,0.0962197671359942
0.4080514208389715,0.0927939527349752
0.4092692828146143,0.0889791086929441
0.410487144790257,0.0851898769226509
0.4117050067658999,0.0819239661641123
0.4129228687415426,0.0789245614763744
0.4141407307171854,0.0761840484002713
0.4153585926928281,0.0745517852445625
0.4165764546684709,0.0730219711758109
0.4177943166441136,0.0716929019396104
0.4190121786197563,0.0707147900485941
0.4202300405953991,0.070255153604408
0.4214479025710419,0.0700640999017042
0.4226657645466847,0.070662873281555
0.4238836265223274,0.0713585579598787
0.4251014884979702,0.0719192590439008
0.4263193504736129,0.072763079564176
0.4275372124492557,0.0733154739654718
0.4287550744248984,0.0738464094363915
0.4299729364005412,0.0744001882848084
0.431190798376184,0.0744424139220002
0.4324086603518268,0.0746556187786414
0.4336265223274695,0.0749158948373966
0.4348443843031123,0.0749117414960335
0.436062246278755,0.0752253187689495
0.4372801082543978,0.0761009815730088
0.4384979702300405,0.0771026290650828
0.4397158322056833,0.0778350015921141
0.4409336941813261,0.0789494815245531
0.4421515561569689,0.07999473910094
0.4433694181326116,0.0813985684816768
0.4445872801082544,0.0822458501197546
0.4458051420838971,0.0831734296908529
0.4470230040595399,0.084128698204372
0.4482408660351826,0.0849669809361631
0.4494587280108253,0.0855740609987401
0.4506765899864682,0.0861742188257119
0.4518944519621109,0.0868463679029779
0.4531123139377537,0.0868636734919909
0.4543301759133964,0.0869605847904639
0.4555480378890392,0.0872949287701956
0.4567658998646819,0.0878410931594467
0.4579837618403247,0.08831042073348
0.4592016238159674,0.0887216015284296
0.4604194857916103,0.0892836870595727
0.461637347767253,0.0897696279990585
0.4628552097428958,0.0903310213066411
0.4640730717185385,0.0914434245683985
0.4652909336941813,0.0928977862690541
0.466508795669824,0.0944712104221186
0.4677266576454668,0.0963319073527986
0.4689445196211095,0.0982535199568052
0.4701623815967523,0.1006146945217427
0.4713802435723951,0.1037587739336295
0.4725981055480379,0.1067034929600863
0.4738159675236806,0.1097520455206213
0.4750338294993234,0.1126642300397336
0.4762516914749661,0.114893882128172
0.5371447902571042,0.7151680026581374
0.5383626522327469,0.7215191538259192
0.5395805142083896,0.7273525217704306
0.5407983761840325,0.7325926541235754
0.5420162381596753,0.7378770887845936
0.5432341001353179,0.7425357533469007
0.5444519621109607,0.7453447965554952
0.5456698240866035,0.7483919646689091
0.5468876860622462,0.7514633606069414
0.548105548037889,0.7545084520496737
0.5493234100135317,0.757491935595519
0.5505412719891746,0.7607246196231532
0.5517591339648172,0.764209965250377
0.55297699594046,0.7683466932480512
0.5541948579161028,0.7729624399496058
0.5554127198917456,0.7776612534784232
0.5566305818673883,0.7828321634755158
0.5578484438430311,0.7882197394470515
0.5590663058186738,0.7937568357076599
0.5602841677943167,0.7994849856709719
0.5615020297699593,0.8054561061040271
0.5627198917456021,0.811142722653708
0.5639377537212449,0.8166812033614373
0.5651556156968877,0.8219940191884368
0.5663734776725304,0.826837507441403
0.5675913396481732,0.8320139552269797
0.5688092016238159,0.8369294347302401
0.5700270635994586,0.8419065221303869
0.5712449255751014,0.8468566128116732
0.5724627875507442,0.8521334330135257
0.573680649526387,0.8568717032852926
0.5748985115020296,0.8620834544724559
0.5761163734776725,0.8673727346983979
0.5773342354533153,0.8726433248882055
0.578552097428958,0.8779146073015738
0.5797699594046007,0.8831305118301002
0.5809878213802435,0.8884717088230811
0.5822056833558863,0.8935097118965537
0.5834235453315291,0.8988585233487002
0.5846414073071717,0.9043160138998488
0.5858592692828146,0.9098337279007624
0.5870771312584574,0.9144743946504952
0.5882949932341001,0.918965541111156
0.5895128552097428,0.9231901815010172
0.5907307171853856,0.9270652489928144
0.5919485791610284,0.9304169954728576
0.5931664411366712,0.9341792305242896
0.5943843031123138,0.9376064293724296
0.5956021650879567,0.9404604671124582
0.5968200270635995,0.9423232407138206
0.5980378890392422,0.9439361216098348
0.5992557510148849,0.9457012916891636
0.6004736129905276,0.9470400520552114
0.6016914749661705,0.948042391770846
0.6029093369418133,0.9488882889618028
0.6041271989174559,0.9496891916213256
0.6053450608930987,0.9498054851794931
0.6065629228687416,0.9499999999999996
0.6077807848443842,0.949763951765862
0.608998646820027,0.949581896969445
0.6102165087956697,0.9493195442400064
0.6114343707713126,0.9492267862828976
0.6126522327469553,0.9492842408384208
0.613870094722598,0.9493382342761414
0.6150879566982408,0.949476678988245
0.6163058186738836,0.949570129168916
0.6175236806495263,0.9494711411997614
0.6187415426251691,0.9490793426645066
0.6199594046008118,0.9487816865334824
0.6211772665764547,0.9486557018454675
0.6223951285520974,0.9486820063407674
0.6236129905277401,0.9484334980825404
0.6248308525033829,0.9481109219033376
0.6260487144790257,0.9479364815660862
0.6272665764546684,0.947929559330481
0.6284844384303112,0.9476180587282466
0.6297023004059539,0.9472262601929916
0.6309201623815966,0.946898838448865
0.6321380243572395,0.9468676883886415
0.6333558863328822,0.9466960169456324
0.634573748308525,0.9463035261868168
0.6357916102841676,0.9458231230358152
0.6370094722598105,0.9452125818554356
0.6382273342354533,0.9447993243898046
0.639445196211096,0.9443763757943262
0.6406630581867387,0.9438828203956746
0.6418809201623816,0.9433325026650604
0.6430987821380243,0.942916476305187
0.6443166441136671,0.942306627348368
0.6455345060893097,0.9416192493527706
0.6467523680649526,0.9406764408633408
0.6479702300405954,0.9396747933712668
0.6491880920162381,0.9384322520801316
0.6504059539918808,0.9365791696086164
0.6516238159675237,0.9344602732898613
0.6528416779431664,0.9323697581370876
0.6540595399188092,0.9286594398526938
0.6552774018944518,0.9249636582630724
0.6564952638700947,0.9211079730309696
0.6577131258457375,0.91721629217372
0.6589309878213802,0.9135371239495496
0.6601488497970229,0.9097783500159208
0.6613667117726657,0.9061635585828796
0.6625845737483085,0.9025453060320358
0.6638024357239513,0.8990502692749647
0.6650202976995939,0.8953953288754133
0.6662381596752367,0.8931421411859171
0.6674560216508796,0.8909311791336126
0.6686738836265222,0.8886419958189694
0.669891745602165,0.8863119713142552
0.6711096075778078,0.8837417452340405
0.6723274695534506,0.8811106034804997
0.6735453315290933,0.8778474616162032
0.674763193504736,0.8732718638811587
0.6759810554803788,0.8660976588999181
0.6771989174560217,0.8556146252993864
0.6784167794316643,0.8399828328556987
0.6796346414073071,0.8186637316387697
0.6808525033829499,0.7916358627182232
0.6820703653585927,0.7582284614639141
0.6832882273342354,0.718277470891999
0.6845060893098781,0.6723311320624106
0.6857239512855209,0.6213571735127573
0.6869418132611638,0.5669525549971617
0.6881596752368064,0.5110686547327323
0.6893775372124492,0.4556333153355199
0.690595399188092,0.4029634090625907
0.6918132611637346,0.3538632996912688
0.6930311231393775,0.3090563608422975
0.6942489851150202,0.269191205991887
0.695466847090663,0.234409048746383
0.6966847090663058,0.204579058852847
0.6979025710419485,0.1793468178482922
0.6991204330175913,0.1582651493126219
0.7003382949932341,0.1404417770763245
0.7015561569688767,0.1251706331076684
0.7027740189445196,0.1117567249518904
0.7039918809201623,0.0998421730282011
0.7052097428958051,0.0890947100275504
0.7064276048714478,0.0800099680192714
0.7076454668470906,0.0723318242859714
0.7088633288227334,0.0659239107862275
0.7100811907983761,0.0610956514515927
0.7112990527740188,0.057496088936883
0.7125169147496617,0.0546669712450332
0.7137347767253044,0.0526941340975481
0.7149526387009472,0.0510618709418393
0.7161705006765899,0.0502291259985324
0.7173883626522327,0.05
0.7186062246278755,0.0500235356010577
0.7198240866035182,0.0505073998698626
0.7210419485791609,0.0512418490675748
0.7222598105548037,0.0515893452949571
0.7234776725304465,0.0520835929171685
0.7246955345060893,0.0532762941119464
0.725913396481732,0.0545534465811078
0.7271312584573747,0.0566024283202502
0.7283491204330176,0.0592467223214409
0.7295669824086602,0.0624953274909664
0.730784844384303,0.0655307278038515
0.7320027063599458,0.0685287480444691
0.7332205683355886,0.0716942863867314
0.7344384303112313,0.0752343176752363
0.7356562922868741,0.0786393653694397
0.7368741542625168,0.0817329124614085
0.7380920162381597,0.0847073971009677
0.7393098782138023,0.087180019659149
0.7405277401894451,0.0887638271656213
0.7417456021650879,0.0898360814608692
0.7429634641407307,0.0909083357561164
0.7441813261163734,0.0917770763245704
0.7453991880920162,0.0923121651368525
0.7466170500676589,0.0929400119062452
0.7478349120433018,0.0935761653583641
0.7490527740189444,0.0942171643754066
0.7502706359945872,0.0951191316747656
0.75148849797023,0.0963118328695435
0.7527063599458726,0.0974643850978111
0.7539242219215155,0.0987941465575722
0.7551420838971583,0.1001986681618695
0.756359945872801,0.1017471722667552
0.7575778078484438,0.1032908308067172
0.7587956698240865,0.1049521673519679
0.7600135317997293,0.1067131840899336
0.7612313937753721,0.1083842117650316
0.7624492557510147,0.1096752087054034
0.7636671177266576,0.1112105605626392
0.7648849797023004,0.1132664645373876
0.7661028416779431,0.1155798756766492
0.7673207036535858,0.1183231576469936
0.7685385656292286,0.1213592501834392
0.7697564276048714,0.1246258531655383
0.7709742895805142,0.1276847890794811
0.7721921515561568,0.1306835015436592
0.7734100135317997,0.133881574393266
0.7746278755074424,0.1377227229305976
0.7758457374830852,0.1441424042308703
0.7770635994587279,0.1502858883304951
0.7782814614343707,0.156118564051446
0.7794993234100135,0.1613026262961885
0.7807171853856563,0.1662181057994489
0.8416102841677943,0.5851552657446246
0.8428281461434369,0.5837694341764614
0.8440460081190797,0.5799753568412452
0.8452638700947226,0.5741136077307525
0.8464817320703653,0.5668791792997464
0.847699594046008,0.5586991734850685
0.8489174560216508,0.5502568149409531
0.8501353179972936,0.5429773919785131
0.8513531799729364,0.5363915770237154
0.852571041948579,0.5308281762678072
0.8537889039242218,0.5266699893397562
0.8550067658998647,0.5238789439437351
0.8562246278755073,0.5227533884343285
0.8574424898511501,0.5234996054325703
0.8586603518267929,0.5256468829173068
0.8598782138024357,0.5285701430133868
0.8610960757780785,0.5320568730877322
0.8623139377537211,0.5363015879608477
0.8635317997293639,0.5409803270064097
0.8647496617050068,0.5465997978707201
0.8659675236806494,0.5538279962896815
0.8671853856562922,0.5625105564092978
0.8684032476319349,0.5719241046088243
0.8696211096075778,0.5821807811050655
0.8708389715832205,0.5935221719206432
0.8720568335588632,0.6053418892165411
0.873274695534506,0.6179452035829489
0.8744925575101488,0.6309936176987717
0.8757104194857915,0.6442780800487323
0.8769282814614343,0.6573652586839442
0.878146143437077,0.6696716091428885
0.8793640054127198,0.6811140645983025
0.8805818673883626,0.6919508244382604
0.8817997293640053,0.7015395051985988
0.8830175913396481,0.7094080104110421
0.8842354533152909,0.7164915341058545
0.8854533152909336,0.7224363500436097
0.8866711772665764,0.7267343661308854
0.8878890392422191,0.7307070371447153
0.8891069012178618,0.7340394013650646
0.8903247631935047,0.7365597873489219
0.8915426251691474,0.7388835818415913
0.8927604871447902,0.740894491284905
0.893978349120433,0.7428209494538353
0.8951962110960757,0.7445023604823411
0.8964140730717185,0.7450900582852235
0.8976319350473612,0.7416531683072363
0.8988497970230039,0.7370623416538602
0.9000676589986468,0.7311618280239783
0.9012855209742896,0.7240326175741715
0.9025033829499324,0.7166458999598508
0.903721244925575,0.7090217496642713
0.9049391069012176,0.7016087275546508
0.9061569688768606,0.6946075784635403
0.9073748308525031,0.6882709639905301
0.908592692828146,0.683459318021348
0.9098105548037888,0.6825808863230466
0.9110284167794316,0.6828487768409682
0.9122462787550744,0.6845800279658316
0.9134641407307172,0.6878542454070964
0.9146820027063598,0.6918926776591765
0.9158998646820028,0.6963056028574985
0.9171177266576452,0.7009518073957163
0.918335588633288,0.7054048815605485
0.9195534506089308,0.709616369702759
0.9207713125845736,0.7130927164236959
0.9219891745602165,0.7164050061607895
0.9232070365358592,0.7199270396367208
0.924424898511502,0.7228814497930248
0.9256427604871448,0.7253492267862826
0.9268606224627874,0.7282780246708475
0.9280784844384302,0.7313161938779745
0.929296346414073,0.7337562819288115
0.9305142083897158,0.7363320457975104
0.9317320703653584,0.7394193628774346
0.9329499323410012,0.742581440101895
0.934167794316644,0.7458868076033832
0.9353856562922868,0.7492980853096314
0.9366035182679296,0.7526685218258085
0.9378213802435724,0.7562307042682501
0.9390392422192152,0.7592391078622749
0.9402571041948578,0.7620045409865567
0.9414749661705006,0.7651721559995013
0.9426928281461432,0.7681985574060995
0.943910690121786,0.7709127659869021
0.9451285520974289,0.7732552505157062
0.9463464140730716,0.7755977350445097
0.9475642760487144,0.777940219573313
0.9487821380243572,0.7802827041021164
0.9499999999999998,0.7826757209508379
