Cm_act,Cm_pred,Error
-0.014855648643205328,-0.014880138862394001,-0.16485459354125223
-0.017140747069056127,-0.016748837693690097,-2.286419452939341
-0.01962767352418052,-0.01882168939839905,-4.106366069256913
-0.02213291988068512,-0.02106518034684462,-4.824214516640854
-0.024557046113909718,-0.023422793090045965,-4.618849590469613
-0.02682237790449252,-0.025815343831999144,-3.7544548663029116
-0.028851110825341725,-0.028145934262450024,-2.444192069971531
-0.030586227651190012,-0.030309739120064683,-0.9039641445112054
-0.032064544469911416,-0.032207196544363756,-0.4448903822295102
-0.03327747850694882,-0.033757664346580896,-1.4429754331651163
-0.034172731809109014,-0.0349100831686103,-2.157718509659038
-0.034796436345301315,-0.03564801857956363,-2.4473260014665454
-0.03511736085491171,-0.03598825152399021,-2.479943389472254
-0.03523196057542872,-0.035973982173767335,-2.106103623583508
-0.035166105426537315,-0.03566493633418677,-1.4184991530879696
-0.035008238505510714,-0.03512692773156916,-0.33903227104604206
-0.03467050866944561,-0.0344229148486449,-0.7141337993085423
-0.03417663993105501,-0.03360670292308737,-1.66762153657405
-0.03351978591528082,-0.032719566376709856,-2.3873050400544584
-0.03269869138686951,-0.0317894401380813,-2.7806961386636133
-0.031683737630431516,-0.030832016345795927,-2.6881970005253737
-0.030436699996240317,-0.029853030996165937,-1.9176487600379721
-0.029119001360009812,-0.028851126948615677,-0.9199299388131388
-0.027756129508689026,-0.027820834342229064,-0.23311907922818295
-0.02634880196283582,-0.026755350906323604,-1.54295039319514
-0.024944308036149016,-0.025648906852739833,-2.8246877627141216
-0.023807021166088817,-0.024498566280782192,-2.9047948076697008
-0.02266011311264692,-0.023305368723225264,-2.8475392305884815
-0.02151866552353763,-0.022074770471388387,-2.5842910530045513
-0.02032154790956143,-0.020816415085113237,-2.4351844542263943
-0.01921406043042063,-0.019543340547705682,-1.7137456108117506
-0.018201059688300925,-0.018270799527098428,-0.38316361789819026
-0.01717080646640732,-0.017014909017296954,-0.9079215319056838
-0.01611382659879623,-0.015791343782268957,-2.0012801711007775
-0.015126097720937131,-0.014614245945359875,-3.383898378950472
-0.01411319860591223,-0.013495455102808807,-4.377062353849693
-0.012900080176186733,-0.012444089818698614,-3.5347870033386855
-0.011793932497112428,-0.011466450234964294,-2.776701174339541
-0.010765793290748428,-0.010566172888619933,-1.8542098732291128
-0.00980480155276954,-0.009744553942167798,-0.6144704742619105
-0.008902672798788529,-0.009000960900619817,-1.104029138807206
-0.00810018404112603,-0.00833326795954082,-2.87751385933188
-0.00739332125662813,-0.0077382693396919125,-4.665671503920325
-0.00683559119198824,-0.007212043314465989,-5.507235759197771
-0.0063973044054085396,-0.006750254460106728,-5.517168362346333
-0.006016176745603438,-0.006348392143249927,-5.522035200998186
-0.00574419486916114,-0.006001949736684234,-4.487223595196997
-0.005539464197284634,-0.005706552373906847,-3.0163237936282155
-0.005386171513124531,-0.005458042169080669,-1.3343551311169803
-0.0052869497023962375,-0.005252529574109044,-0.6510394504338334
-0.005250524850088839,-0.005086418550377114,-3.125521817289336
-0.00519886496688933,-0.004956411930089201,-4.663576344918947
-0.005150600535887832,-0.00485950199751331,-5.651739760174279
-0.005093210121014928,-0.004792950081397546,-5.895300458516119
-0.004989975580210734,-0.004754257886142095,-4.7238246015361165
-0.004956482883430632,-0.004741132425098757,-4.34482400921398
-0.004904999735602732,-0.0047514457557842685,-3.130560409695808
-0.004881248404641138,-0.004783190247034469,-2.0088745640036314
-0.004871071354628831,-0.004834429826605258,-0.7522272895623651
-0.0049247176842749305,-0.004903247564848348,-0.43596650210302146
-0.004914923170755432,-0.004987690053737316,-1.480529409185038
-0.004987788719044629,-0.005085709354368209,-1.9632073618053276
-0.005085787906334641,-0.0051951038247189316,-2.149439190103301
-0.005190601635599139,-0.0053134599096465035,-2.3669370657296342
-0.005302821506083431,-0.005438097962745886,-2.5510279104673708
-0.005413932998105532,-0.005566026322794702,-2.809294550604737
-0.005549897500437037,-0.005693909076871749,-2.5948511017252383
-0.005647974714242936,-0.005818054024027949,-3.011332705794725
-0.005797231455435134,-0.0059344280410389486,-2.3665880284146215
-0.005967893655401436,-0.006038707007307374,-1.1865719463993116
-0.006152567160065139,-0.006126366302224989,-0.4258524475801535
-0.00621443292723773,-0.006192815328844463,-0.3478611587956411
-0.006259098222220531,-0.00623357539204604,-0.40777168320961416
-0.006271702200802531,-0.006244494712145977,-0.4338134653949696
-0.006241641392691524,-0.0062219879290779795,-0.3148765264944167
-0.006144926119867028,-0.006163281112474009,-0.2987015994812011
-0.006119119453612633,-0.006066638320492916,-0.8576582548773852
-0.006057253568500939,-0.005931543494141954,-2.0753642378900166
-0.00592625673350123,-0.00575881299630393,-2.8254553376119738
-0.005666858690944729,-0.0055506198177688384,-2.051204724085189
-0.005388638423215228,-0.0053104198944140465,-1.451545319207201
-0.00515179190704354,-0.005042782721603502,-2.115946983242878
-0.0048736902552853276,-0.004753140477283729,-2.473480498085956
-0.004568340002202333,-0.00444747996472452,-2.645600752561062
-0.004258687036908439,-0.004132008027137847,-2.974602469557221
-0.00397046594929653,-0.0038128226651329977,-3.970397584985272
-0.003609594180906242,-0.0034956189370540652,-3.1575639293490236
-0.0032862021059976293,-0.003185451826204666,-3.0658576844401773
-0.0029252427525382346,-0.0028865692227619463,-1.322062237150447
-0.0025963095303104325,-0.0026023187681562185,-0.23145305964606971
-0.0022788731662032394,-0.0023351240752208166,-2.468365060934705
-0.0020083410467463467,-0.00208651977609136,-3.8927018631456125
-0.0017809021679390316,-0.001857231360196214,-4.285984577441172
-0.0015731832924242295,-0.0016472847121417888,-4.710285195272525
-0.0013962286672121321,-0.0014561311499765098,-4.290306034468245
-0.0012302803522210373,-0.0012827759431466995,-4.266961658852097
-0.0010548558422155338,-0.0011259011074394726,-6.735068658739289
-0.0008545282131510387,-0.0009839761969903243,-15.148473958741674
-0.0006848296319117361,-0.0008553534691467524,-24.90018382513479
-0.0005562306606463271,-0.0007383459774520373,-32.74097055241371
-0.00046508596474613417,-0.0006312887763771577,-35.73593361858271
-0.0003483752244634389,-0.0005325845182534775,-52.87669181232803
-0.00023450005016053405,-0.0004407353631111083,-87.94680973815983
-0.0001549833011792387,-0.0003543634045150984,-128.64618434296736
-0.0001118100083162335,-0.00027222183941574135,-143.46822213429525
-3.762119054977198e-05,-0.00019319896658073765,-413.53762004192777
3.7052025733910754e-05,-0.00011631685817634074,413.92847185109565
9.314906443782384e-05,-4.072626592271922e-05,143.72160490125333
9.719618709447264e-05,3.430096635354679e-05,64.70955561229272
0.00011309293270485993,0.00010938098508513766,3.282210064716762
0.00015282731228145885,0.00018502774975805159,21.06981860499507
0.00019734140313616005,0.0002616630518662774,32.59409718787559
0.0002530801429155641,0.00033962636188772377,34.19715904026274
0.00027266172338276384,0.00041918428107398653,53.73785358406673
0.0002865223839456643,0.0005005394931616655,74.69472586008746
0.000303830004934072,0.0005838392081250823,92.15982577223389
0.00032286650062566397,0.0006691831714020491,107.26311652193041
0.00031610941202245973,0.000756631383167776,139.35743587224064
0.0003316366993779546,0.0008462117387018214,155.16227253770364
0.00035281313447925455,0.0009379278681147241,165.84267320407096
0.00040584389268266685,0.0010317675272826024,154.22768357126694
0.00045967190615586045,0.001127711977752785,145.32975860622054
0.0005434994419676528,0.0012257468983304515,125.52863971540262
0.0007085811953769713,0.0013258755028335498,87.1169474273407
0.0009016847409553594,0.0014281347065272301,58.385147453430655
0.0010769304667599608,0.0015326153996513409,42.31331055776961
0.0014712786924078666,0.00163948816489852,11.432876270053558
0.0018436919935171658,0.0017490361353455844,5.134038576096911
0.0022166041860065544,0.0018616971541359356,16.01129484962406
0.002572570029766165,0.0019781179979948965,23.107321662505004
0.002877457522832458,0.0020992242031291283,27.045866482062497
0.003175092058355769,0.00222631003520566,29.882031944656074
0.0034342073805953624,0.0023611544398690065,31.246014634687814
0.0036775700538876563,0.002506170478237549,31.852542806405282
0.0038880335299360524,0.0026645978930430678,31.466694602119517
0.0041081282135989605,0.002840751182853464,30.850474105217863
0.004109973195156262,0.0030403390106679903,26.02533237318605
0.004101488666707356,0.00327087505113665,20.251515560995482
0.004103074599825958,0.0035422055293533733,13.669482648362653
0.004106888308405464,0.003867184573519658,5.836626586489102
0.004139558628934455,0.004262534502098035,2.9707484344831023
0.004172575351307058,0.004749932762232109,13.836955892101374
0.00428669464846286,0.005357366993761742,24.976641284277324
0.0045785989045160624,0.006120787448909135,33.68254299086884
0.0052191800405821595,0.007086047548045898,35.76936401786791
0.006307642083286366,0.008311031755633413,31.76130867754079
0.00808026165304735,0.009867676705908775,22.120757094386008
0.010579634427131564,0.011843215761722002,11.943525490351286
0.013773071812536161,0.014339302301257864,4.111141627870723
0.01772245682399675,0.01746657729817843,1.4438152021442718
0.022415915960360862,0.021330793248195264,4.840858228075411
0.02773883145685884,0.026005474554757067,6.248846152000304
0.03351445783832604,0.03148750384702729,6.047998750499825
0.03948712567403583,0.03764039945475147,4.676780565212546
0.045373122091154926,0.044149263230214085,2.6973212433609914
0.050892368812255125,0.0505333744763339,0.7053991478478306
0.055721940318145126,0.05625443605230746,0.9556302797821554
0.05977098832291123,0.06088945649553163,1.8712559454059985
0.06296856724234212,0.06425618524073962,2.0448583393075173
0.06525459322020813,0.06640167784386031,1.7578603544140208
0.06664778508848462,0.06748774189964221,1.2602921613110227
0.06720802907373313,0.06767914577648032,0.7009827683390787
0.06701947606114791,0.06710186211735675,0.12292852921390307
0.06617967810485603,0.06587134257032451,0.4659066700853271
0.06484487324367472,0.06414567000425514,1.0782706549399885
0.06315044379251383,0.062136539623742416,1.6055376777757653
0.06121086187409353,0.06004783041135026,1.9000409847774136
0.05909005738453573,0.05799742126439073,1.8491031630491348
0.05684820064530783,0.05599594585049069,1.4991763769879027
0.05442487512640013,0.053984431313481414,0.8092693127835383
0.051868457394943536,0.051885274698109475,0.03242298693768086
0.04920610465128774,0.049636097663711555,0.8738611102648265
0.046413327610412246,0.04720333562016266,1.702114565845499
0.04354569794270544,0.04458303964622303,2.3821910143281073
0.04067439763699603,0.041795611958343686,2.7565603585677545
0.03779136738163485,0.03887831719165361,2.8761854500850372
0.03497613173959454,0.03587759785479564,2.577375113728207
0.03216518409101434,0.03284235610658733,2.1052950098369423
0.029390878304613753,0.029818843867417975,1.4561169569983237
0.02670832986978356,0.026847365833834187,0.5205715397724097
0.024085617821616244,0.023960645149999328,0.5188684489743749
0.02155160866784705,0.021183485542024615,1.7081004554970345
0.019197469367379157,0.018533296522300076,3.4596895682910196
0.01694382023117145,0.016021090180481194,5.445820588869994
0.014704000701813158,0.013652653342244414,7.150076913687182
0.012572591261492266,0.01142970252108045,9.090319701335499
0.010455905821594863,0.009350915989002916,10.56809282185559
0.00837686674700796,0.007412799141545107,11.508689759296901
0.006331391714792453,0.005610377732667267,11.38792250747388
0.004435763667742565,0.003937734084732913,11.227595073005933
0.0026616279211145594,0.0023884100343351256,10.265066901801344
0.0009764068229177608,0.0009557020235103769,2.120509496800986
-0.0006527688318406291,-0.00036712821974385634,-43.75831047131104
-0.002154429232559839,-0.0015867074320567304,-26.35137844971383
-0.0035028909725048282,-0.0027094527896449755,-22.65095285830393
-0.004731475804856132,-0.0037415093912668562,-20.92299431338585
-0.005801344544586827,-0.004688713503558775,-19.17884780806953
-0.006660510530337831,-0.005556574228180643,-16.57434962573649
-0.007368260757077534,-0.006350268134496358,-13.815914720490182
-0.008003428082176238,-0.007074642845104229,-11.604842669111113
-0.00854070985093703,-0.0077342266501336104,-9.442812305758604
-0.008965479341465639,-0.00833324203788708,-7.051907427352383
-0.009344144428767832,-0.008875621629637308,-5.014079166928143
-0.009668714267972528,-0.009365025447598568,-3.1409431694545393
-0.009943036941304328,-0.009804858767948517,-1.3896978777359883
-0.010207172350209029,-0.010198290046225786,-0.0870202214530176
-0.010465215732397233,-0.010548268573647504,-0.793608496699822
-0.010671135093649232,-0.010857541647125796,-1.746829665641665
-0.010858729271980741,-0.011128671125724986,-2.4859433086778173
-0.01101522485418873,-0.0113640493113457,-3.1667484030008066
-0.011152844294281226,-0.01156591413841522,-3.703717484389171
-0.01125205563379883,-0.011736363691327543,-4.304174039754596
-0.01133283822404084,-0.011877370093013866,-4.80490286906141
-0.01139470685020863,-0.01199079282602259,-5.2312532797019395
-0.011412175857478626,-0.012078391560851484,-5.837762331153294
-0.01134628035270073,-0.012141838576445976,-7.011621421428048
-0.01129045684853313,-0.012182730865832547,-7.902904455237722
-0.011284818510745628,-0.012202602026566298,-8.13290452962746
-0.01129093566003763,-0.012202934041581091,-8.077261344879732
-0.01133378290223773,-0.01218516906151526,-7.511932834971054
-0.011393278228347924,-0.01215072130486497,-6.648157460356156
-0.01146022691473833,-0.012100989197466584,-5.5911832068892675
-0.011479569205503824,-0.01203736787778352,-4.859055791155138
-0.011461167294706823,-0.011961262199056383,-4.363385434400925
-0.01144210038446554,-0.011874100363200586,-3.775530402805721
-0.01148781082814744,-0.011777348323788503,-2.520388784011288
-0.011880964340098922,-0.011672525095683346,-1.754396684047621
-0.01220669004034082,-0.011561219105668756,-5.287845702142873
-0.012460775698558628,-0.011445105710066239,-8.150937093024428
-0.01259485817740022,-0.011325965989623293,-10.074684207669629
-0.012665103475091526,-0.011205706905865039,-11.522973910925277
-0.012720749952277025,-0.01108638286273092,-12.848040372443226
-0.012732513989667231,-0.010970218657533594,-13.840906309341468
-0.012685897546670821,-0.010859633719533218,-14.396015894175909
-0.012602134035472029,-0.010757267414402152,-14.639319149256888
-0.012418389334630728,-0.010666005028214229,-14.111204433973464
-0.011800576402970622,-0.010589003822650246,-10.26706271750743
-0.011214355485826923,-0.010529718258798067,-6.105007353245787
-0.010679750313702135,-0.010491923102862198,-1.7587228663853192
-0.010238053893372429,-0.010479732634292534,-2.3605925836799426
-0.009851095429424035,-0.010497613556153494,-6.562905936312292
-0.009533221169629229,-0.010550388442498518,-10.66971231203324
-0.009306629828356533,-0.010643225639090273,-14.361759685135889
-0.009228684433576329,-0.010781610468146269,-16.827165840886224
-0.00925000259258893,-0.010971291407694227,-18.608522515273542
-0.009402347161128921,-0.01121819369727809,-19.312694001091792
-0.00968391533033404,-0.011528291704120584,-19.045771373167558
-0.01010953653147574,-0.011907430597148577,-17.784139362622085
-0.01069272955836973,-0.012361087766011157,-15.602734535968132
-0.011484711707380933,-0.01289406546802721,-12.271564115453776
-0.012512087255303221,-0.0135101089976475,-7.976460857250406
-0.013709567456516435,-0.014211449941503244,-3.6608192532599184
-0.015081182698957332,-0.01499828245702967,-0.5496932407920087
-0.016476061226279325,-0.0158681923788274,-3.689406339922885
-0.01782451811911763,-0.016815574101843856,-5.66042801567597
-0.019181880247010532,-0.017831087401299496,-7.042025225454919
-0.02053953784882652,-0.018901223056663165,-7.976395594786742
-0.02181604466295272,-0.020008058325492364,-8.287415823504514
-0.022946074790958917,-0.021129285904937154,-7.917645621627642
-0.023965001475834725,-0.02223858808376119,-7.203894369939336
-0.02480642833793652,-0.023306398323509954,-6.0469407122691985
-0.025436777908266525,-0.024301046454256958,-4.464918701988877
-0.02586430791644372,-0.025190227191346566,-2.606219842706843
-0.026197839617079922,-0.025942675730241657,-0.9739882775368577
-0.026453957562789315,-0.026529891915706604,-0.28704345176730645
-0.026530852189952922,-0.026927737141108618,-1.4959374403585648
-0.026469350914360618,-0.027117740992944325,-2.44958813187947
-0.026178238376624117,-0.027087995007230248,-3.475240073520375
-0.025688925882520225,-0.026833569029924422,-4.455784382106293
-0.02496525284397072,-0.02635644833641806,-5.572527148601759
-0.024067066674049523,-0.02566504442756077,-6.639686402806526
-0.023079223694823327,-0.02477337093473849,-7.340572899317934
-0.02206319727534412,-0.023699995316676076,-7.418680170897525
-0.02100738324328333,-0.02246687861839643,-6.9475353413174155
-0.01995783728186602,-0.021098203910849697,-5.713878777936684
-0.019028942453330328,-0.019619274461659918,-3.1022848998435704
-0.018098173659997833,-0.018055540019566028,-0.23556874429842425
-0.01712733051960722,-0.016431787426479418,-4.061012849209351
-0.01612530016654522,-0.014771512346726367,-8.395427098017844
-0.015001683982659629,-0.01309647331365612,-12.699978690430575
-0.013678886857896429,-0.011426417797967985,-16.466757005363768
-0.012139715035872523,-0.009778962337235172,-19.44652482913636
-0.010348150349003632,-0.008169604389311122,-21.052515533872874
-0.00835647825043654,-0.006611841822701782,-20.877651750528024
-0.006266644297973328,-0.005117376153545704,-18.339450745581733
-0.004141581580248931,-0.0036963771355079875,-10.749623932656762
-0.002081516119796935,-0.002357788523902671,-13.272652634210115
-0.0002947282879984317,-0.0011096572676191421,-276.5017858160418
0.0012891366784349712,4.052937935684203e-05,96.85608360736076
0.0026335346669224616,0.0010855126089928252,58.78115360974719
0.0036944535591255587,0.002017949471457392,45.37894605623298
0.004489669271323264,0.002830131670940962,36.96347102852807
0.0049879719734241545,0.003513749449891579,29.555549457519266
0.005171560470129066,0.00405971654649296,21.499196036827122
0.00512121734796047,0.004458076281964048,12.948895173537581
0.004939066219861454,0.004698015687181811,4.880487969776699
0.004660722170696463,0.004768025961248763,2.3022996570564858
0.004268411739055164,0.004656266084535773,9.08661978252508
0.0038157679991347657,0.004351215036012657,14.032484076581827
0.0032354624353279557,0.003842737820572685,18.76935360503341
0.002436678158435762,0.0031237345643295514,28.196436345735886
0.0014483463136887656,0.002192563494537364,51.38392481237211
0.00038225288065436847,0.0010563630039643265,176.35187527062374
-0.0007714849348872399,-0.00026486828868751283,-65.66773028092558
-0.0020416031170141305,-0.0017341667933480631,-15.058574367563505
-0.003333361663585631,-0.00329511237485023,-1.1474689096369097
-0.004684778617928334,-0.004873386080082628,-4.025963178548208
-0.006040979782818236,-0.006384558898632681,-5.687473359729712
-0.007374527127336938,-0.007748070207720059,-5.065315700018494
-0.008614226023959733,-0.008903604097108317,-3.35930439187112
-0.009682840305473735,-0.009823295766420298,-1.4505605433476318
-0.010576011196764122,-0.010514205807503743,-0.5843922449636703
-0.011339072677588137,-0.011010264495848007,-2.8997801768219067
-0.011886215611442034,-0.01135801262116648,-4.443828107636632
-0.012156424640708124,-0.011602410637407835,-4.557376199619308
-0.012293607048290522,-0.011777193089192214,-4.200670780103692
-0.012253975985960126,-0.011900801398577882,-2.88212240489855
-0.011971260869654936,-0.011976156161298636,-0.04089203048033791
-0.01164559934199473,-0.011991448560605363,-2.969784623823342
-0.011238830802294424,-0.011919676403833165,-6.057975366972747
-0.01074838225885022,-0.011716663506451674,-9.008623105157724
-0.010234366082923628,-0.01132106304590657,-10.618116981335373
-0.009686739524205727,-0.010664921095865983,-10.098150871259877
-0.009146737871310637,-0.00970426700416046,-6.09538767475288
-0.008598938544931121,-0.008461848190832871,-1.594270657732073
-0.007927714677617735,-0.007038434270152848,-11.217361416595718
-0.006714223070349433,-0.005556237484116031,-17.24675474884299
-0.0053844145262389315,-0.004088183403921787,-24.073761706132515
-0.00392353056173133,-0.0026573158169197406,-32.272330363927345
-0.0023512736956719446,-0.0012844477013086927,-45.37225914307587
-0.0008169617166388296,-1.095503872320519e-05,-98.65905115257092
0.0006686012710468703,0.0011145992566442484,66.7061229032741
0.002044208886230664,0.002056049395152734,0.5792220649183779
0.0032822122591837644,0.002797882360653918,14.756202837725423
0.004357453546944161,0.0033432012513723436,23.276261803940567
0.005157887261761959,0.003707619802471522,28.117471082433443
0.005346060008421555,0.003913268452963636,26.800888003517866
0.0053410015046305576,0.003984418188188316,25.399418353769555
0.005109731608287961,0.0039447823646193494,22.798638616929885
0.004653820152149553,0.00381608106394498,18.00110577581365
0.0040956001332264624,0.0036174241353745668,11.675358489530925
0.0034992005825115607,0.0033651759685432783,3.830149510094271
0.0028869130902150625,0.003073079677858831,6.448638453120176
0.002319439221854659,0.00275250511814909,18.671146551887
0.0018024467558038632,0.0024127425359713114,33.859295882239024
0.0014064212057607675,0.0020612990916010487,46.56342517859306
0.0010468213427481596,0.0017041764685454958,62.79534997553831
0.0006678379165478698,0.0013461198378925537,101.56385322516581
0.0003814991985021596,0.0009908351596555481,159.72142629545766
0.00017321119343026437,0.0006411753941429829,270.1697225480541
-9.585699655476065e-05,0.00029929798415348485,-412.23384302730943
-0.00037357471155433086,-3.3203268962195276e-05,-91.11201375916305
-0.0005560019862893353,-0.0003551886207844579,-36.117382753445256
-0.0007490664036095343,-0.0006658818901814287,-11.10509202218435
-0.0010065839475012356,-0.0009647961211473113,-4.1514497084579185
-0.001264033455580446,-0.0012516727926822277,-0.9778746633365313
-0.001530589243291837,-0.0015264323098098873,-0.2715904022041448
-0.0018007180049757349,-0.0017891338348135846,-0.6433083986576978
-0.002051446503700441,-0.002039942815648066,-0.560759836126578
-0.0023176247797901395,-0.0022791048327035907,-1.662044150651375
-0.002491669960760029,-0.00250692461471147,-0.6122261050491528
-0.0026198173141465317,-0.0027237492711878197,-3.9671452081820586
-0.0027969857008551396,-0.0029299549552806656,-4.754019814433532
-0.002945017429070128,-0.003125936310641675,-6.143219384228607
-0.003039982108770038,-0.0033120981724755194,-8.951238986586603
-0.0030741749068960364,-0.0034888490895551502,-13.488958670793593
-0.0031026860032141307,-0.0036565963137949464,-17.85260609700787
-0.0031264724469197286,-0.003815741969624094,-22.046236914176205
-0.0031464876140231343,-0.003966680169264998,-26.06692464278149
-0.0031710394655643376,-0.004109794884099932,-29.604028228911616
