time,V,alpha,q,CL,CD,Cm,dele
0.0833333333333333,0.9166666666666669,0.2795078703251806,0.5608356987691993,0.330638870701099,0.1928087966170514,0.527927025398316,0.4148943179726362
0.0878439332431213,0.91499171491289,0.2963764991132055,0.6082601721428523,0.3571359587476753,0.2152789965333511,0.4829975417796126,0.4158121551380679
0.0923545331529093,0.9132195277520874,0.3164894263917491,0.6413518884096957,0.3828820504490359,0.2414128334523665,0.446017595756228,0.4159422675295362
0.0968651330626973,0.9112937515809364,0.3375355412481895,0.662482770326804,0.4065090836426326,0.2692764473504554,0.4151855778140629,0.4168363896285426
0.1013757329724853,0.9091615595724774,0.3576463342917795,0.6739579370382857,0.4269310924532185,0.2959306244258931,0.3913694122686434,0.4177330755185139
0.1058863328822733,0.9067823976522787,0.3758541741529199,0.6783581419837887,0.4439090514865771,0.31948682942076,0.3747972496514909,0.4177010281314527
0.1103969327920613,0.904122837969684,0.3916104463409727,0.678286869178913,0.4575965361800654,0.338981834696858,0.3646485807850286,0.4163697796729321
0.1149075327018493,0.9011549900267632,0.4047163464814064,0.675140481157872,0.4682422094873418,0.3555298171887125,0.3575870752031026,0.415749342259428
0.1194181326116373,0.8978631840062941,0.4153356658441101,0.6702397152017505,0.4762488434856974,0.3681304655895456,0.3548978674534063,0.4140630087522696
0.1239287325214253,0.8942332074913956,0.423674338136323,0.6647664340974746,0.4821541219494447,0.3782182506100382,0.3534612432159908,0.4130221096205231
0.1284393324312133,0.8902560135877271,0.4299988709099092,0.658449128717838,0.4862086904829289,0.3877137186225384,0.3503056156774676,0.4149353386280744
0.1329499323410013,0.8859278154684562,0.4345264305881003,0.6515671235700349,0.4885077713189903,0.3939659064212315,0.350584063275652,0.4155057821177632
0.1374605322507893,0.8812488552614928,0.4375507217888765,0.645021142784395,0.4895815057184816,0.3982522059799801,0.3518009534099289,0.416048023906838
0.1419711321605773,0.8762218676641619,0.4393950607980948,0.6388865134998511,0.4897922488620674,0.4021131668239838,0.3515615210523937,0.4182060949515367
0.1464817320703653,0.8708500416374989,0.4402149711012834,0.6320506522981489,0.4890358127277874,0.4064788540892592,0.3491231684825814,0.4230478141887371
0.1509923319801533,0.8651401461462966,0.4400781085999795,0.6245844337641921,0.487297980916287,0.4098229540303207,0.3474178145377152,0.4282080844533255
0.1555029318899413,0.8591013858410826,0.4390929065636913,0.6168975344835377,0.4847471928276483,0.4117833341999652,0.3470371406138252,0.4329504567906362
0.1600135317997293,0.8527446808118058,0.4373732798352974,0.6089726016950472,0.4815141824088345,0.4131749461132487,0.3466589119275464,0.4382530174537761
0.1645241317095173,0.846082516978144,0.4350374975535303,0.6009564085214832,0.4777491765036951,0.4143521350918431,0.3457219412026918,0.4444106024037079
0.1690347316193053,0.8391271873765076,0.4320679069197919,0.5912445077610675,0.4734101632375384,0.4221824918720362,0.3324011503378122,0.4615207023556624
0.1735453315290933,0.8318841091687704,0.4276432399013444,0.5711617958157682,0.4664592694204061,0.4516630362980387,0.2830504857798979,0.5131189183673575
0.1780559314388813,0.8243636146554979,0.4193886919181461,0.5305364298248402,0.4520076245671001,0.4960226946163595,0.2132922900044233,0.5937892420254565
0.1825665313486693,0.8166020087320957,0.4046881106066302,0.4701393909623662,0.4265946576703667,0.5276989580365248,0.1699929346344356,0.6681052097770681
0.1870771312584573,0.8086729468256612,0.382670624520118,0.4029200545366522,0.3920527494243236,0.5330927086730304,0.1685120427647544,0.717790837728953
0.1915877311682453,0.8006694311556132,0.3545285195016124,0.3399190092843306,0.3525704887917716,0.5196293055050878,0.1894652856954533,0.7514649501573398
0.1960983310780333,0.7926887898279122,0.3222863494910234,0.2854954327545219,0.3113226767324522,0.4949825770558639,0.2188727392923063,0.7765311344210987
0.2547361299052774,0.724477471524148,0.0839044666917762,0.2269600210272133,0.0879662373249156,0.1991996185486836,0.416871943483491,0.7954461432123379
0.2592467298150654,0.7233000496595782,0.0866923435585275,0.2415880300509458,0.0939000902332609,0.1969309587383159,0.4156767171557909,0.7868311646225562
0.2637573297248534,0.7227386156325106,0.0913772653841242,0.2554057034262249,0.1013119329748764,0.1975785438394316,0.4127253277840992,0.7788898221088002
0.2682679296346414,0.7227775996184151,0.0975200894893396,0.2685327813522942,0.1097637147320812,0.199044199887948,0.411137331281234,0.769380721420012
0.2727785295444294,0.7233985716730748,0.1047582572300001,0.280834762704475,0.1190143180887858,0.2028848063269005,0.4074850705978506,0.7612733734412793
0.2772891294542174,0.724580633579033,0.1127225592019746,0.2918519397866768,0.1285856439124935,0.2080195522257654,0.4035007068658994,0.753684552185196
0.2817997293640054,0.7263030818192023,0.1210932595483819,0.3022600767173919,0.138224682036011,0.2113060357959292,0.4040720537030398,0.7426160256420119
0.2863103292737934,0.7285455610300445,0.1298685721980935,0.313836361290509,0.1483158089429217,0.2112881003309433,0.4106931265927028,0.7259372835199005
0.2908209291835814,0.7312861672974578,0.1392477720835969,0.3275950649776694,0.1594787736091755,0.2115067529259391,0.4163613698655428,0.7084592795644838
0.2953315290933694,0.7344975863833834,0.1493244480100373,0.3423775318892905,0.1716349109214566,0.2147546892201208,0.4168128155556883,0.6940969225791532
0.2998421290031574,0.7381496827265969,0.1599736045797707,0.3564832028035861,0.1842557654491534,0.2214071475332025,0.4123218542617426,0.6836372963901312
0.3043527289129454,0.7422116622209978,0.1708909372493256,0.3693735952744356,0.1967200552770214,0.2272102123111875,0.4107291240098398,0.6714240371811221
0.3088633288227334,0.746655558796601,0.1820072915140891,0.3832767600933303,0.2093398255318522,0.2282726446178367,0.4176730010498204,0.6518860271854139
0.3133739287325214,0.7514531966266752,0.1936392513103564,0.4005488274467536,0.2229661593704389,0.2243251541510409,0.4325694627761133,0.6240278745608867
0.3178845286423094,0.756573391612981,0.2063810474367707,0.4228547858211093,0.2387298336168735,0.2194722404128969,0.4475884260907823,0.5927368058343678
0.3223951285520974,0.7619787469235507,0.2208197607620571,0.4504264655243014,0.2571083976024931,0.2129328189337332,0.4650428592868501,0.5557541211657866
0.3269057284618854,0.7676261878024485,0.2375532389605256,0.4841804018067912,0.2787248548130928,0.2031970800929125,0.4881615642427695,0.509732791450475
0.3314163283716734,0.7734689402808244,0.2575073640242909,0.5283566212233729,0.305080075476009,0.1843399763990932,0.5267273420241574,0.444233059879389
0.3359269282814614,0.7794467317249879,0.2819910319616506,0.5842598944278334,0.3383270365230116,0.1705488357290104,0.5554911572611491,0.3775616758373469
0.3404375281912494,0.7854754633466112,0.3115361257251285,0.6448566097855666,0.3778737717474369,0.1766091019046061,0.5524799075623681,0.330376385023974
0.3449481281010374,0.7914530140917028,0.3451256922837221,0.7002612519268321,0.4202405276209424,0.2005132614341334,0.5265054458645593,0.3016651309558787
0.3494587280108254,0.7972759487578338,0.3809076204036642,0.7462900174666567,0.4623833713072335,0.2332725311144021,0.4941280399488294,0.2817701130683091
0.3539693279206134,0.8028428723115952,0.4169019730794512,0.7803749041435195,0.5020855784916166,0.2750080722193001,0.4534925716259836,0.2746261095446348
0.3584799278304014,0.8080603990297012,0.4511222439744546,0.8011514840716021,0.5370889834697791,0.3195391097782031,0.4137201387068349,0.274945301519764
0.3629905277401894,0.812847880387728,0.4818681323321463,0.8098155568430584,0.5660588593537127,0.3613765234048935,0.3813806517547991,0.2779103257706627
0.4216283265674334,0.8193780583216873,0.6618999666934982,0.9003346062875195,0.7392415666564179,0.477242154764487,0.4057783505480477,0.1060664678190394
0.4261389264772214,0.8147167442432419,0.674524521181534,0.9101690317164852,0.7527583046177746,0.4908754007922659,0.3943419467932706,0.1020881051892667
0.4306495263870094,0.8091880300895938,0.6864819653467261,0.9154658483119208,0.7647781485768949,0.5074110388223073,0.3793170622695707,0.1036289435591674
0.4351601262967974,0.8027749066749191,0.6972915366281963,0.9165675170902182,0.7747864221769634,0.5229763552936055,0.3669349442577804,0.1059261002637115
0.4396707262065855,0.7954638958086174,0.7065723663265187,0.9143845058919858,0.7825831143455068,0.5353177021082068,0.3601756015511462,0.1063997606444755
0.4441813261163734,0.7872475285264753,0.7142032437758339,0.90990161534517,0.7884648710170064,0.5470462828129756,0.3532826841669785,0.1091064829556612
0.4486919260261615,0.7781269694938164,0.7201942207955926,0.9034898081537664,0.7924989201667492,0.5575912145383289,0.3471032643217658,0.1131906019627358
0.4532025259359494,0.7681044822793861,0.7245631458382328,0.8955625271213709,0.7947128213709094,0.5653516261533723,0.3443989266515174,0.1162722787025371
0.4577131258457375,0.7571886932340872,0.7275076220618732,0.8875477354137137,0.7956156277634302,0.5700406161749497,0.3450690855756636,0.1175560970282073
0.4622237257555255,0.7453922281372285,0.7293131448256903,0.8797912981640135,0.7956255961438046,0.5734913503408339,0.3459221567978929,0.1191866680818793
0.4667343256653135,0.7327285786749818,0.7302430640375073,0.8723262475832093,0.7950003137416517,0.5764153101868612,0.3460458567382122,0.121706874600369
0.4712449255751015,0.719212106291557,0.7304852162424872,0.8643442288867372,0.7937986571469785,0.581031805869271,0.3421609002289054,0.1280125184785233
0.4757555254848895,0.7048594864704555,0.7299562364094789,0.8546588218088094,0.7916506120267631,0.5876120911755295,0.3344604325413928,0.1386593014079827
0.4802661253946775,0.6896896043668067,0.7285466595102172,0.8430042673304684,0.7882068706027184,0.5928666072598209,0.3291380741480215,0.1490343224951634
0.4847767253044655,0.6737254649459317,0.726165909677088,0.8298757479468778,0.7835402607773834,0.5972125394272012,0.3249370271703132,0.1599208198798402
0.4892873252142535,0.6569936315863993,0.7228553389187062,0.8158967018509354,0.7778286283930932,0.6004025201436197,0.32197151364983,0.1708778215160516
0.4937979251240415,0.6395211912471577,0.7186509359672679,0.800660626749104,0.7712132796297845,0.6065896929704905,0.3128266295958068,0.1879231857461426
0.4983085250338295,0.6213338504268626,0.7132113491232751,0.7800363590832193,0.7628516317186254,0.6260123564940553,0.280740695723416,0.2267082154630437
0.5028191249436176,0.6024549895026392,0.7051066179843797,0.7446346654337664,0.7495794675801589,0.6693081201598421,0.2102717739485821,0.3055351734173847
0.5073297248534054,0.5829198164761001,0.6917662600179582,0.687890953677501,0.7264617737642628,0.7188176773378504,0.1352405505241022,0.4034034068679858
0.5118403247631934,0.5627936777999135,0.6710896950130809,0.6148227504441384,0.6918083958641162,0.7515138866294718,0.0919499940887942,0.490554353137593
0.5163509246729815,0.5421688377418865,0.6426230621421601,0.5359523727252502,0.6477487142018178,0.7611379844300263,0.0838690546949889,0.5586774838135058
0.5208615245827695,0.521152777297069,0.607429717105401,0.4589923361503757,0.59755157102727,0.7529709877301662,0.0972616070638997,0.6134938984338827
0.5253721244925574,0.4998602698758026,0.567311567285034,0.3898105200065908,0.5442555392892906,0.7257776942592433,0.1330613028202712,0.6497741043780834
0.5298827244023455,0.4784083698309239,0.5246353594968255,0.3327387713175694,0.4914936440854778,0.6878688104123407,0.1762734329343145,0.6752056288543393
0.5343933243121335,0.4569062305988419,0.4815803344145791,0.2869387654626906,0.4413504794927228,0.6485088989357642,0.2136364519353107,0.6992296320908684
0.5389039242219215,0.43545580976936,0.4398001930408216,0.2509359764293586,0.394847813392016,0.6087547076772446,0.2468913907819794,0.7202565636894389
0.5434145241317095,0.4141520494452156,0.4005382778363429,0.2241442746870006,0.3527552069844136,0.5664972679177237,0.2823617870364267,0.7328364450064275
0.5479251240414975,0.3930823443643589,0.364879778254406,0.205871248887983,0.3161663006159865,0.5283754986157706,0.3097963208683023,0.7446388567133124
0.5524357239512855,0.3723206027481088,0.3333223229575481,0.192941365502038,0.2848626013976451,0.4992768015700756,0.3232117067372628,0.7618816328477002
0.5569463238610735,0.3519317386476985,0.3058336674405202,0.1822337796246995,0.2578514706754566,0.4779754403171768,0.3272276353211019,0.7828297278740994
0.5614569237708615,0.3319781452647549,0.2820793387474377,0.1723890709479842,0.2342644065501742,0.4607247178846347,0.3293471629812344,0.8026273217050031
0.5659675236806495,0.3125130224615878,0.2616476906733862,0.1630136998976736,0.2136275748368088,0.4469159104636607,0.3303144303051666,0.8211635303811794
0.5704781235904375,0.2935877011760543,0.2441311111155101,0.1536735614813145,0.1955242480207647,0.4371959813357862,0.3285677446566455,0.840159939535554
0.5749887235002256,0.2752507242091839,0.2290877612367063,0.1437987910465112,0.179400222687982,0.4310470102327557,0.3247922855179839,0.8596960266880386
0.5794993234100135,0.2575461013077267,0.2160754104023432,0.1331554969226988,0.1647867799917776,0.4276942661334171,0.3198896618641083,0.8794756739821877
0.5840099233198015,0.2405167728497756,0.2047213009357676,0.1219608215885445,0.1512730268426643,0.4238790129521767,0.3191650568788591,0.8954307861044583
0.5885205232295896,0.2242055170098564,0.1947488546792907,0.1111051126440825,0.1389108939518284,0.4194289839313874,0.3217306618757491,0.9078337658448692
0.5930311231393774,0.2086523302328465,0.1861385403244718,0.1015635514213519,0.1278958087746625,0.4124364130769826,0.3302931259569211,0.9139259741251962
0.5975417230491654,0.1938956018851881,0.1789377775266575,0.0941077617285533,0.1186333997642211,0.4048591762300113,0.3405763503004969,0.916486560351383
0.6020523229589535,0.1799708710301199,0.1733163629069392,0.08914006951512,0.1114368683044186,0.3972727381169626,0.3514015581389305,0.9160366150370436
0.6065629228687415,0.1669073900820436,0.1693283340837045,0.0860599325690665,0.1063130642686782,0.3922077618276314,0.3585817334299635,0.9161821101743014
0.6110735227785294,0.1547324334208124,0.1669638118348138,0.0842749526581444,0.1030219011526562,0.3887067182787166,0.3643688535912144,0.915538598642114
0.6155841226883175,0.1434686483502146,0.1661218766305413,0.0834878556347236,0.1014184903466594,0.3871926429694494,0.3680322144793264,0.9149175202808686
0.6200947225981055,0.1331347791618525,0.1666631040902083,0.0833503789908743,0.101266046607674,0.3873345316194586,0.3702412482497682,0.9140983890675852
0.6246053225078935,0.1237490754514539,0.1684085300396132,0.0835466315705108,0.1023160228980335,0.3890117301905011,0.3711830621428261,0.9132440057285346
0.6291159224176816,0.11532406845251,0.1711653663867869,0.0839252746723851,0.1043198412816135,0.3913640100984856,0.3722706506920024,0.911459607216969
0.6336265223274695,0.1078697739349072,0.1747549192053013,0.0844562797672725,0.1071442732090965,0.3947045086725877,0.3726376486094075,0.9095431734707116
0.6381371222372575,0.1013959370729777,0.1790055181768224,0.0851574722533842,0.1105893255123262,0.3977607788925096,0.3743611189660141,0.905955788963085
0.6426477221470455,0.0959096875770531,0.1837964942034505,0.0865622393293336,0.1145853014994436,0.3977899090399932,0.3819084584182606,0.8969068887524948
0.6471583220568335,0.0914162740805013,0.1892223217387557,0.0900404677058692,0.1196919443463948,0.3952610785408775,0.3933475038148264,0.8829047443977315
0.6516689219666215,0.0879170273979823,0.1954310180065226,0.0954800774640853,0.1262134485083966,0.3941475295010102,0.4015683819647611,0.8694909900694121
0.6561795218764095,0.0854081150064984,0.2024348395600644,0.1019327992356211,0.1339653517943967,0.3966406506722058,0.4033177075180792,0.8598536998323794
0.6606901217861976,0.0838825130159693,0.2100718192068081,0.1084909321765004,0.1423454115147638,0.3997096172426442,0.404811427965743,0.8498587607557442
0.6652007216959855,0.0833333333333334,0.2183510043249822,0.1174050208298122,0.1511762340529875,0.3865061050990466,0.4356715036840307,0.8147989193108326
0.6697113216057735,0.0837615275882337,0.2283923305926736,0.1400302943168782,0.1632353025446316,0.3226101354007504,0.5522898148566702,0.7021087693444438
0.6742219215155616,0.0851663679886951,0.2437391165314261,0.1933320808578959,0.1872019227816255,0.211559514200508,0.7390431049977102,0.5102487543821598
0.6787325214253496,0.0875134535467802,0.268972527387312,0.2807019916015909,0.231331062637091,0.1165948817703068,0.8821793060998413,0.3232003341132385
0.6832431213351375,0.0907118744018482,0.3065763662959254,0.3855532108246227,0.2945406026708443,0.0833333333333337,0.9151328173269137,0.2030989054150854
0.6877537212449256,0.0946313669260626,0.3556712143822559,0.4884348387526953,0.3691792872577336,0.104201808542443,0.867880647162477,0.1405154860665652
0.6922643211547136,0.0991273692566374,0.4133499154087016,0.579094155390873,0.4480986961985999,0.1539818932051042,0.7918816443060567,0.1040109484129365
0.6967749210645016,0.104052066585866,0.4762000865145506,0.6534691384119704,0.5267637124877024,0.2242076967825146,0.7008197146478156,0.0876546030046604
0.7012855209742896,0.1092598663085123,0.5408324491829821,0.7098594413752559,0.601380244522193,0.3049539760394661,0.6090300453088342,0.0833333333333333
0.7057961208840775,0.1146135711980494,0.6042229980754201,0.7489011410144655,0.6693271468732925,0.3880452007016172,0.5261082539577454,0.0848049493471825
0.7103067207938655,0.1199915558628766,0.6640797447291309,0.7729167342963191,0.7293153227023551,0.46872363148956,0.4549969983523698,0.0894466928891206
0.7148173207036536,0.1252816418382762,0.7185432526303311,0.7833621581363489,0.7803639608272248,0.5467862298362898,0.3915917636781126,0.1004895815226566
0.7193279206134415,0.1303957817936558,0.7664797700805817,0.7824136697497545,0.822035037368052,0.6172041616872322,0.3414443642532417,0.1127156596864894
0.7238385205232295,0.1352567432105625,0.8070977729153764,0.7731179128326584,0.854438964970804,0.6749220135977088,0.3100001841222622,0.1202185939452493
0.7283491204330175,0.1398094319519486,0.8404169456710782,0.759127722775983,0.8788061888153333,0.7200295704145819,0.2939266787261002,0.1230926036168937
0.7328597203428056,0.1440114701509197,0.8668355562388602,0.7426003487871049,0.8963790113755526,0.7563705732397356,0.284806938578162,0.1262146600643922
0.7373703202525935,0.1478288084017571,0.8869100699000905,0.7245553110814674,0.9080392779858284,0.7858001696911155,0.2792131875095364,0.1312473817284771
0.7418809201623815,0.1512424850446159,0.9012791752820848,0.7056737684470882,0.914534010889956,0.8086008883245147,0.2771035657032675,0.1373927886713256
0.7463915200721696,0.1542390226699116,0.9106083906651052,0.6867209373666071,0.9166666666666669,0.8252282118956449,0.2780898357938202,0.1440554404413419
0.7509021199819575,0.1568141093308682,0.9155380545107444,0.6676873789171712,0.9151408741578584,0.8392602603291722,0.2765553313316449,0.1552636935921121
0.7554127198917455,0.1589680850951545,0.9165836982363624,0.6479796607403405,0.9101904477379092,0.8510129645059922,0.2732900445365027,0.1705022261396948
0.7599233198015336,0.160709201373556,0.9140907364723442,0.6271689264984825,0.9020186108745966,0.8617331425501812,0.2669111950130066,0.1909426905550453
0.8185611186287776,0.1574879789492987,0.6588556368106433,0.2558405499196983,0.5740327625404446,0.7926491511373519,0.2857592472077845,0.5740512563344866
0.8230717185385655,0.1568504596920747,0.6279156778176667,0.2455260464499202,0.5426968083166818,0.7338062330344137,0.3530070269202321,0.5465340879082902
0.8275823184483535,0.1564631365196823,0.6004545241625588,0.2473195346822715,0.5185365827531228,0.6833424544068314,0.3999936391041404,0.5246944345738487
0.8320929183581416,0.1563626319656152,0.5773918735086735,0.2553389397545824,0.5010233218297722,0.6528312437634672,0.411600139925754,0.5237471138123213
0.8366035182679296,0.1565720485915967,0.5584262971549915,0.2630786799483064,0.4875676457136885,0.6379603019464545,0.4009805131464023,0.5379447472281574
0.8411141181777175,0.1571085944912028,0.5426528230765078,0.2666264589139411,0.4760868523942793,0.6370862505167263,0.3730494033470655,0.5665963931563189
0.8456247180875056,0.1579876350020368,0.5286473407768121,0.2632641994720403,0.464442601410135,0.6480281698377834,0.3318298926532408,0.6092085218360641
0.8501353179972936,0.159225693987704,0.5149876798648738,0.2510155252033822,0.4504318266992599,0.6630227753016099,0.2911714406116858,0.6571033417989711
0.8546459179070816,0.1608463085988478,0.5002021193514725,0.2322996720998476,0.4329436299313164,0.6689835863887127,0.271049217967759,0.6938963059361505
0.8591565178168696,0.1628841127885131,0.4841409672050806,0.2117801037902075,0.4131383847886298,0.6616430238374216,0.2752047020749493,0.7136176269858477
0.8636671177266576,0.1653742641144834,0.4669591450353101,0.193775722441411,0.3928090906272248,0.645830471347795,0.2911397210756486,0.7230504548934309
0.8681777176364456,0.1683536278969509,0.4491732699821881,0.1796325743143579,0.3729008497670266,0.6232781829720336,0.3153206786622693,0.7237529336178117
0.8726883175462335,0.1718562228429455,0.4319126660436299,0.1728288481202658,0.3549448741276409,0.5851260126174674,0.3632939796969177,0.7005980555183806
0.8771989174560216,0.1759133951996452,0.4163983196458252,0.176006091212569,0.34163081581126,0.5471072992602458,0.4053870405652401,0.6743249666578985
0.8817095173658096,0.1805403605146121,0.4035896884253525,0.1846733465243333,0.3333179816927129,0.5281887821865106,0.4115067052254981,0.6709074333016962
0.8862201172755976,0.185739232603572,0.3931902527726892,0.1916951868956451,0.3272877218861384,0.5250665517904262,0.393424423380247,0.6860664883293671
0.8907307171853857,0.1915121056862118,0.3843297638570471,0.1949246309366036,0.321362791507833,0.5233567658852066,0.378455564101684,0.700375005704435
0.8952413170951736,0.1978633399534545,0.3763129593178841,0.1956585701365574,0.315266002311525,0.5204773832145366,0.3691600540896241,0.7113685413618961
0.8997519170049616,0.204796961210831,0.3686918429987454,0.1947681668542854,0.3089899759551845,0.5176480849977873,0.3617514324332967,0.7216845952568842
0.9042625169147496,0.2123159393362914,0.3611223115279302,0.1920873418384737,0.3022861944992797,0.5162174015437392,0.3532516385557815,0.7339523350238971
0.9087731168245378,0.2204233674626483,0.3532269765822097,0.1877622640693802,0.2947778027990047,0.5138937659876003,0.3471867935043191,0.7455297740736128
0.9132837167343256,0.2291243708322006,0.3448553391856647,0.182433185572776,0.2864944908539863,0.5096403387821306,0.3446999692393196,0.7551830880041759
